Date,Adj Close AMZN,Adj Close CAT,Adj Close DE,Adj Close EXC,Adj Close GOOGL,Adj Close JNJ,Adj Close JPM,Adj Close META,Adj Close PFE,Adj Close PG,Close AMZN,Close CAT,Close DE,Close EXC,Close GOOGL,Close JNJ,Close JPM,Close META,Close PFE,Close PG,High AMZN,High CAT,High DE,High EXC,High GOOGL,High JNJ,High JPM,High META,High PFE,High PG,Low AMZN,Low CAT,Low DE,Low EXC,Low GOOGL,Low JNJ,Low JPM,Low META,Low PFE,Low PG,Open AMZN,Open CAT,Open DE,Open EXC,Open GOOGL,Open JNJ,Open JPM,Open META,Open PFE,Open PG,Volume AMZN,Volume CAT,Volume DE,Volume EXC,Volume GOOGL,Volume JNJ,Volume JPM,Volume META,Volume PFE,Volume PG
18/10/2018,88.53600311,117.5794144,134.2332611,24.72519302,54.69721985,118.2972641,90.71292877,154.3304749,32.24524307,68.98336029,88.53600311,135.8000031,147.1999969,30.72753143,54.89550018,139.5,108.0899963,154.9199982,41.74573135,80.23999786,91.50749969,140.8000031,151.0599976,30.89158249,56.61750031,139.8099976,109.8399963,158.6600037,42.22011566,81.33999634,88.39350128,134.4700012,145.7100067,30.52781677,54.31700134,137.7100067,107.8099976,153.2799988,41.47058868,80,91.07450104,140.1600037,150.4799957,30.67760277,56.5,139.1999969,109.0199966,158.5099945,42.06830978,80.70999908,117480000,10250200,2491800,6244788,46152000,7583900,17582500,21675100,22498368,9869500
19/10/2018,88.20149994,114.425148,133.056839,25.32782555,55.05940628,117.915657,90.56188202,153.4637909,32.61166382,75.05292511,88.20149994,131.3200073,145.9100037,31.47646141,55.25899887,139.0500031,107.9100037,154.0500031,42.22011566,87.30000305,90.45500183,136.9299927,149,31.66191292,56.04750061,140,109.2200012,157.3500061,42.53320694,87.76000214,87.65000153,131.2700043,145.3699951,30.7774601,54.85150146,137.9100037,107.2699966,153.5500031,41.72675323,84.86000061,89.25800323,136.1900024,147.5200043,30.83452225,55.1855011,138.3399963,107.6500015,155.8600006,41.79316711,84.86000061,118144000,7055100,1901500,9085661,41286000,5924800,15234500,19761300,19564875,30276400
22/10/2018,89.46499634,112.1509171,132.6282654,24.96624947,55.36778641,117.6018677,89.26107025,154.190979,32.51638794,74.45111847,89.46499634,128.7100067,145.4400024,31.02710342,55.56850052,138.6799927,106.3600006,154.7799988,42.09677505,86.59999847,90.47499847,133.1300049,146.9499969,31.3694725,56.08449936,139.2599945,108.3399963,157.3399963,42.22960281,87.23999786,87.80000305,128.6600037,144.3300018,30.95577621,55,138.1399994,106.1100006,154.4600067,41.76470566,85.23000336,89.19999695,132.6799927,146.8500061,31.19115448,55.62549973,138.6100006,108.1500015,154.7599945,42.16318893,86.73000336,90000000,7858900,1702300,6539769,27116000,4864300,16199100,15424700,18026878,14124100
23/10/2018,88.43499756,103.6727371,127.33004,24.98346329,55.54414749,117.8138657,88.32949066,153.8024902,32.31851959,74.93256378,88.43499756,118.9800034,139.6300049,31.04850197,55.74549866,138.9299927,105.25,154.3899994,41.84060669,87.16000366,88.81700134,122.5,141.3099976,31.24821663,55.90000153,139.4900055,106.1600037,154.7700043,42.04933548,87.30000305,85.69999695,115.6200027,136.6699982,30.8131237,53.95050049,137.4499969,103.6999969,150.8500061,41.45161438,86.01000214,87.11199951,119.6800003,139.6199951,31.07703209,54.5644989,137.7899933,104.1999969,151.2200012,41.64136505,86.01000214,134478000,24113300,5166900,6401812,37686000,8282700,21407500,19095000,23073114,16269500
24/10/2018,83.20999908,97.88698578,122.095665,25.55166245,52.66508102,116.575798,86.68460083,145.4842529,31.13131142,76.90988922,83.20999908,112.3399963,133.8899994,31.75463676,52.85599899,137.4700012,103.2900009,146.0399933,40.30360413,89.45999908,88.88549805,121.6399994,140.3600006,32.00428009,55.83100128,140.1100006,105.0299988,154.6499939,42.02087402,90.69999695,82.82800293,112.25,133.5599976,31.09129715,52.75299835,137.1699982,102.9100037,145.6000061,40.18975449,87.22000122,88.68499756,120,139.6499939,31.29101372,55.75,138.5200043,104.7600021,154.2799988,41.56546402,87.27999878,138568000,15304200,3731500,8692961,49286000,8279200,23168900,27744600,36927206,26703500
25/10/2018,89.10849762,100.7537003,124.7310867,25.16712761,54.98019409,117.4237976,88.00218964,150.3755798,31.8128643,76.51442719,89.10849762,115.6299973,136.7799988,31.27674866,55.17950058,138.4700012,104.8600006,150.9499969,41.18595886,89,89.7405014,117.0899963,138.3099976,31.5549221,55.89099884,139.0899963,105.9000015,152.2100067,41.68880463,89.33000183,84.60050201,112.5,134.3300018,31.02710342,53.77750015,135.0500031,103.7200012,147,39.52561569,87.30999756,85.16699982,114.8300018,135.6300049,31.53352356,54.01499939,137.4600067,104.1800003,147.7299957,40.21821594,88.11000061,205714000,13568900,1854400,9130385,72956000,9720700,17464700,22105700,38600642,14647000
26/10/2018,82.14050293,100.2483521,121.2840424,25.03512192,53.99177551,116.1518097,86.79370117,144.816803,31.21924591,75.53434753,82.14050293,115.0500031,133,31.11269569,54.1875,136.9700012,103.4199982,145.3699951,40.41745758,87.86000061,84.92299652,116.4300003,135.3099976,31.53352356,55.84999847,139.3000031,104.5599976,149,41.06261826,89.16999817,80.15000153,112.3600006,131.6000061,30.84165573,52.11149979,135.3300018,102.7300034,143.8000031,40.0189743,87.38999939,82.47949982,114.0999985,134.5,31.40513611,52.41650009,137.9400024,104,145.8200073,40.84440231,88.69000244,299276000,10820400,4771000,13135478,106438000,11371400,19174900,31303300,30295333,14335900
29/10/2018,76.94400024,99.31601715,119.0590134,25.29913139,51.54962921,116.6436462,87.9937973,141.5492859,31.68093681,75.86105347,76.94400024,113.9800034,130.5599976,31.44079971,51.73649979,137.5500031,104.8499985,142.0899963,41.01517868,88.23999786,83.28700256,118.3499985,135.7899933,31.58345222,55.44150162,139.1000061,106.6299973,148.8300018,41.44212341,89.41999817,74.75,112.0599976,128.3200073,31.06990051,50.36000061,136.2200012,103.6999969,139.0299988,40.37950516,87.44000244,83,116.8799973,135.3999939,31.06990051,54.82699966,136.9900055,104.4599991,148.5,40.74952698,88.29000092,277322000,8069600,3274800,9814701,81290000,6783000,18445200,31336800,31847559,12878900
30/10/2018,76.52100372,102.348259,121.0652008,25.47131348,52.28595734,119.3572769,89.54641724,145.6635742,31.43177032,76.67774963,76.52100372,117.4599991,132.7599945,31.65477943,52.4754982,140.75,106.6999969,146.2200012,40.69260025,89.19000244,77.04949951,117.7399979,132.9600067,31.94721794,52.54499817,141.1000061,106.9800034,146.6399994,40.88235474,89.43000031,73.81800079,113.0999985,129.2899933,31.3338089,50.69850159,137,104.8600006,139.7400055,39.63946915,88.20999908,74.30799866,114,130.5,31.94721794,51.00049973,137.9299927,105.7099991,139.9400024,39.80075836,88.84999847,249202000,8057600,2347600,8842274,59768000,9646200,18019700,50528300,35424202,13844000
31/10/2018,79.90049744,105.7117004,123.5091553,25.14416695,54.33204269,118.7127991,91.4934082,151.2123718,31.55636597,76.23931885,79.90049744,121.3199997,135.4400024,31.24821663,54.52899933,139.9900055,109.0199966,151.7899933,40.85388947,88.68000031,81.19550323,122.8899994,137.0399933,31.54778862,55.40000153,141.4299927,110.4800034,156.3999939,41.42314911,89.31999969,78.25450134,119.2600021,134.6199951,31.04850197,53.40999985,139.6100006,107.7900009,148.9600067,40.52182388,87.26999664,78.49949646,119.4100037,134.6199951,31.54778862,53.40999985,141,108.0800018,155,40.8064537,88.76999664,187804000,10341300,2018200,12666229,70916000,9968900,20860000,60101300,28193235,13362400
01/11/2018,83.27649689,108.6568298,128.2601776,25.05233955,54.10287476,119.4166336,91.45986176,151.1725311,32.00339508,77.02166748,83.27649689,124.6999969,140.6499939,31.13409424,54.29899979,140.8200073,108.9800034,151.75,41.43263626,89.58999634,83.52249908,125.2300034,141.1399994,31.63338089,54.99499893,141.5800018,110.2200012,152.75,41.58443832,89.83000183,79.92199707,120.9400024,135.6000061,30.89871597,53.89099884,139.8500061,108.3199997,149.3500061,40.88235474,88.18000031,81.17649841,122.5899963,136.2100067,31.34094238,54.56999969,140.0700073,109.6200027,151.5200043,40.98671722,88.80999756,162710000,10138900,2954000,9433217,40132000,6913500,13065000,25640800,24278152,9732400
02/11/2018,83.27649689,109.6065826,129.2359772,24.90885735,53.38099289,119.2978821,90.95631409,149.7778625,31.46109009,77.2108078,83.27649689,125.7900009,141.7200012,30.95577621,53.57450104,140.6799927,108.3799973,150.3500061,40.73054886,89.80999756,84.87200165,128.3000031,143.9700012,31.38373756,54.90000153,142,110.8099976,154.1300049,41.59392929,89.94999695,82.59149933,124.2600021,141.1699982,30.68473625,53.38299942,139.6600037,107.4899979,148.9600067,40.30360413,88.98000336,83.92949677,127.0500031,142.5299988,31.26961517,54.45000076,141.9700012,109.9000015,151.8000031,41.51802826,89.87999725,139110000,7683900,2938000,8565379,43438000,7673200,19009200,24708700,24223028,11336000
05/11/2018,81.38999939,110.1468277,130.0840302,25.35652733,52.59583282,120.586853,91.55216217,148.1141968,31.89346504,78.40579987,81.38999939,126.4100037,142.6499939,31.51212692,52.78649902,142.1999969,109.0899963,148.6799927,41.29032135,91.19999695,82.90450287,126.9499969,143.5200043,31.74750328,53.66749954,142.7400055,109.2900009,150.1900024,41.3852005,91.44000244,79.81800079,124.5500031,141.8699951,31.06990051,51.70000076,139,108.4199982,147.4400024,40.63567352,89.81999969,82.87850189,126.0899963,142.1199951,31.26248169,53.62649918,141,108.6100006,150.1000061,40.63567352,89.88999939,112494000,4844200,1576800,8939012,45358000,5601400,10276400,15971200,21628396,12270100
06/11/2018,82.14050293,112.6911469,132.6556244,25.43113899,53.28533936,120.90065,91.98017883,149.3694305,31.51971245,78.67232513,82.14050293,129.3300018,145.4700012,31.60485077,53.47850037,142.5700073,109.5999985,149.9400024,40.8064537,91.51000214,83.25,129.5,145.5099945,31.64051437,53.99100113,142.8300018,109.6699982,150.9700012,41.35673523,91.52999878,80.72750092,126.3099976,142.0899963,31.16262436,52.68050003,141.0599976,107.7600021,148,40.50284576,90.43000031,80.91750336,126.4000015,142.4299927,31.54065514,52.75099945,141.5299988,108.6699982,149.3099976,41.34724808,90.86000061,85148000,4728200,1729500,7245957,28660000,5798900,10825000,16667100,22194183,8857800
07/11/2018,87.77449799,117.7188187,135.3548279,25.63775635,55.21184921,122.7493134,93.55795288,150.9533691,32.53836441,78.48318481,87.77449799,135.1000061,148.4299927,31.86162567,55.41199875,144.75,111.4800034,151.5299988,42.12523651,91.29000092,87.96150208,135.2200012,149.7799988,31.96148491,55.49649811,144.8699951,111.7300034,153.0099945,42.27703857,91.62000275,83.20400238,130.8800049,145.7599945,31.48359489,54.02949905,142.9700012,109.3499985,149.8300018,41.07210541,90.62000275,83.65000153,133.5200043,146.5599976,31.75463676,54.17449951,143.1000061,110.3700027,151.5700073,41.15749359,91.58999634,163844000,7551900,2161700,11857555,43388000,7173600,12679600,21877400,36794929,9019800
08/11/2018,87.74549866,114.4861374,133.7499084,25.68367195,54.53380966,123.2156906,94.31324005,147.3072968,32.38329315,78.54334259,87.74549866,131.3899994,146.6699982,31.91868782,54.73149872,145.3000031,112.3799973,147.8699951,41.60341644,91.36000061,89.19999695,134.6999969,148.1799927,31.94721794,55.4109993,145.7899933,112.9300003,150.9400024,41.93548584,91.52999878,86.25550079,130.8999939,145.0399933,31.5192585,54.2179985,144,111,146.7400055,41.24288559,90.66999817,87.75,133.8300018,147.7799988,31.94008636,55.36500168,144.3099976,111.0100021,150.4900055,41.61290359,90.94999695,130698000,6269400,1899400,7819795,33694000,5497100,11662500,24145800,25696520,6614400
09/11/2018,85.62149811,110.5825043,132.0537567,25.85010338,53.65649414,123.2496109,93.39849091,144.4083862,32.70085144,79.44604492,85.62149811,126.9100037,144.8099976,32.12553406,53.85100174,145.3399963,111.2900009,144.9600067,42.01138687,92.41000366,87.19599915,129.6000061,145.6799927,32.31098557,54.41749954,145.7400055,112.3600006,147.7599945,42.32447815,92.66999817,85.09349823,125.7300034,143.0399933,31.81883049,53.21300125,144.3800049,110.8300018,144.0700073,41.48007584,91.16999817,86.625,129.5899963,145.5399933,31.97574806,54.20100021,145.0399933,112.2300034,146.75,41.48007584,91.34999847,118044000,7248400,2581600,8239694,34860000,5343100,10432200,17326900,26042654,10713500
12/11/2018,81.84249878,108.9182434,131.8348846,26.24038696,52.27848434,123.4870529,91.43469238,141.0113525,32.57529449,79.69536591,81.84249878,125,144.5700073,32.61055756,52.4679985,145.6199951,108.9499969,141.5500031,41.85009384,92.69999695,85.42749786,128.4100037,145.9400024,32.95292282,53.70500183,146.2400055,111.9400024,145.0399933,42.26755142,93.44999695,81.50050354,124.5899963,143.5500031,31.94008636,52.01750183,144.7299957,108.5999985,140.4900055,41.6508522,91.75,84.91200256,127.1800003,145,31.97574806,53.65650177,144.9900055,111.4199982,144.4799957,42.01138687,92.20999908,136124000,5870100,1562800,6432937,34002000,7013600,13279700,18542100,21853847,12522100
13/11/2018,81.5585022,109.7547073,134.2605591,26.34943199,52.20923233,122.6899109,91.9717865,141.6190338,32.13958359,80.35735321,81.5585022,125.9599991,147.2299957,32.74607849,52.39849854,144.6799927,109.5899963,142.1600037,41.29032135,93.47000122,83.85299683,129.7899933,150.0700073,32.84593582,53.33349991,146.75,111.1200027,144.8800049,42.18216324,93.56999969,80.6875,125.2799988,145.0399933,32.4465065,52.02000046,143.4199982,109.0999985,141.6199951,41.12903214,91.58999634,82.46450043,125.5,145.1999969,32.68901443,52.7405014,146.1900024,109.0999985,142,42.05882263,91.97000122,118666000,5820200,3540500,7580053,25750000,7432300,13746100,15141700,20159015,13438700
14/11/2018,79.95050049,109.0053558,134.2514496,26.14992714,52.53853989,122.3252869,90.07511139,143.6712036,31.68910027,80.37456512,79.95050049,125.0999985,147.2200012,32.25392151,52.72900009,144.25,107.3300018,144.2200012,40.71157455,93.48999786,83.65000153,129,150.2400055,32.5534935,53.28950119,145.3099976,110.7099991,145.5800018,41.60341644,93.90000153,79.85350037,123.7300034,145.1600037,32.12553406,52.05550003,143.5599976,105.9800034,141.5500031,40.52182388,92.98999786,82.81600189,127.2699966,148.3899994,32.37517929,53,145.0200043,110.2300034,143.6999969,41.51802826,93.41999817,129738000,5516300,1824100,10060331,34666000,6433100,18361400,22068400,28398871,11623000
15/11/2018,80.97200012,112.7695694,133.7772369,26.34076309,53.35906982,122.5373154,92.3746109,143.3026123,31.91064835,80.66685486,80.97200012,129.4199982,146.6999969,32.48929977,53.55250168,144.5,110.0699997,143.8500061,40.99620438,93.83000183,81.24099731,130.2799988,147.75,32.61768723,53.94350052,144.5099945,110.0800018,144.8399963,41.16698456,93.90000153,77.32550049,123.1299973,142.5,31.78316689,52.0644989,142.4799957,106.8099976,140.8300018,40.18026733,92.72000122,79.05049896,124.3199997,142.6100006,32.03281021,52.57300186,143.4100037,108.2399979,142.3300018,40.51233292,93.33000183,168546000,5815200,3015400,7495092,41584000,6657900,19100000,30320300,25936305,12506000
16/11/2018,79.67050171,113.2401047,134.8441772,26.53159332,53.22057343,123.800827,92.30748749,138.9990387,32.13219833,80.6582489,79.67050171,129.9600067,147.8699951,32.72467804,53.41350174,145.9900055,109.9899979,139.5299988,41.2808342,93.81999969,80.72399902,131.9199982,148.2299957,32.95292282,53.62200165,146.7400055,110.7600021,141.7700043,41.53700256,94.80999756,78.65599823,128.0500031,145.2100067,32.51070023,52.74499893,144.5500031,108.5500031,137.7700043,40.71157455,93.66999817,79.375,128.7899933,145.7200012,32.93152618,53.26150131,144.7100067,109.4499969,141.0700073,40.89184189,93.81999969,121322000,5957700,2327300,10946115,35366000,8494300,13798600,37250600,24604576,13013500
19/11/2018,75.61450195,109.7721558,130.0110626,26.65882301,51.18544388,125.2763748,93.01244354,131.049408,32.62699127,80.20257568,75.61450195,125.9800034,142.5700073,32.88159943,51.37099838,147.7299957,110.8300018,131.5500031,41.91650772,93.29000092,79.05950165,129.4900055,148.1699982,32.93865967,53.40000153,148.4400024,111.1999969,137.75,42.00189972,94.19000244,75.16799927,125.5999985,142.1000061,32.6676178,51.14350128,146.3699951,109.5299988,131.2100067,41.2808342,92.91000366,78.85050201,129.1499939,147.2799988,32.75320816,53.16949844,146.4299927,109.9599991,137.6100006,41.3852005,93.72000122,155800000,5385600,2912400,6539068,45684000,8714600,13987000,44362700,23671575,9458300
20/11/2018,74.77300262,106.5394516,126.3178329,26.27715683,51.33640289,124.1909256,91.01506805,131.9260559,32.14695358,79.17951965,74.77300262,122.2699966,138.5200043,32.4108429,51.52249908,146.4499969,108.4499969,132.4299927,41.2998085,92.09999847,76.73750305,123.9700012,140.4700012,33.038517,51.86750031,148.75,110.4899979,134.1600037,42.11574936,93.79000092,71,121.2300034,135.8699951,32.30385208,50.11050034,146.3500061,107.9800034,126.8499985,41.17647171,91.86000061,71.875,123.8499985,140.4700012,32.98858643,50.36449814,147.5,109.7799988,127.0299988,41.75521851,93.23999786,217576000,7746200,3701400,10198709,54458000,8937700,18936200,41939500,22968557,12074000
21/11/2018,75.83650208,107.9336014,129.3818054,25.9937973,51.98305511,120.4087906,90.33528137,134.3069763,31.82942009,78.58633423,75.83650208,123.8700027,141.8800049,32.06134033,52.17150116,141.9900055,107.6399994,134.8200073,40.89184189,91.41000366,77.5,126.2200012,146.4799957,32.43937302,52.73550034,146.2299957,109.6100006,137.1900024,41.27134705,92.37000275,75.75,122.5100021,136.5599976,31.93295288,51.97299957,140.7799988,107.6399994,134.1300049,40.5787468,91.23999786,77.14949799,122.8199997,136.5599976,32.30385208,52.26549911,146.2299957,109.0299988,134.3999939,41.27134705,91.66000366,114336000,4759500,4987600,6227123,29698000,10275400,10619600,25469700,19665848,8911800
23/11/2018,75.10299683,106.5830154,130.2572784,25.93596649,51.31896591,120.6123047,89.50444794,131.228714,31.85895538,78.69810486,75.10299683,122.3199997,142.8399963,31.99001312,51.50500107,142.2299957,106.6500015,131.7299957,40.9297905,91.54000092,76.80999756,124.0500031,143.4400024,32.11840057,52.15000153,142.7299957,107.3899994,134.5,41.31878662,91.98999786,75.09049988,121.5699997,139.7400055,31.76176834,51.42599869,141.6000061,106.0599976,131.2599945,40.60721207,90.62999725,75.84999847,121.9599991,139.7599945,32.09700394,51.67499924,141.8500061,106.7399979,133.6499939,40.74952698,91.25,54152000,3130100,1192500,3583091,14178000,3404900,6488400,11886100,8844009,4399600
26/11/2018,79.0664978,108.7439575,135.8016968,26.1383667,52.60630035,120.6464233,91.69483948,135.8610229,32.00664902,79.04197693,79.0664978,124.8000031,148.9199982,32.23965836,52.79700089,141.3699951,109.2600021,136.3800049,41.11954498,91.94000244,79.2405014,125.7900009,149.1499939,32.2967186,52.84999847,142.0500031,109.9800034,137,41.26185989,92.40000153,76.21099854,123.1600037,144.3600006,31.85449409,51.98849869,140.7200012,107.4499969,132.7799988,40.6831131,91.15000153,76.94999695,123.6500015,144.9799957,32.05420685,52.20000076,142,107.7200012,133,41.10057068,91.15000153,125154000,4696600,4361700,6078511,31558000,7590900,13948300,24263600,20147948,8171400
27/11/2018,79.07099915,108.5696869,134.789444,26.32919693,52.42395782,122.2252579,92.08089447,134.4862823,32.54576874,79.71257019,79.07099915,124.5999985,147.8099976,32.47503662,52.61399841,143.2200012,109.7200012,135,41.81214523,92.72000122,79.88249969,124.5999985,148.9400024,32.60342407,53.33800125,143.3500061,110.0299988,136.6100006,41.88804626,92.86000061,77.90049744,122.3899994,146.6499939,32.14693451,52.27500153,139.6600037,108.6299973,133.7100067,40.76850128,91.84999847,78.79949951,124,147.9799957,32.24679184,52.56700134,140.5700073,108.7600021,135.75,40.98671722,91.93000031,115664000,4049400,1753800,5647536,33048000,5962100,9238200,20750300,19765873,9023400
28/11/2018,83.88749695,113.9458923,138.6194763,26.49690056,54.39232254,124.9732437,93.10475922,136.2395782,33.15871429,79.96189117,83.88749695,130.7700043,152.0099945,32.68188477,54.58950043,146.4400024,110.9400024,136.7599945,42.59962082,93.01000214,84.07250214,130.7799988,152.0200043,32.74607849,54.64300156,146.5599976,111.4000015,136.7899933,42.61859512,93.22000122,80.06099701,123.8399963,147.0399933,32.22539139,52.14749908,143.3600006,108.8700027,131.8500061,41.84060669,92.20999908,80.69599915,125.3000031,148.2700043,32.56776047,52.8730011,143.8300018,109.8000031,136.2799988,42.02087402,92.62999725,169174000,5745200,2421700,7196186,46042000,8411400,13977300,29847500,19892669,8093700
29/11/2018,83.67849731,113.4753723,136.7592316,26.41015625,54.53132248,124.4697037,92.3662262,138.1522675,33.60919571,79.79853058,83.67849731,130.2299957,149.9700012,32.57489395,54.72900009,145.8500061,110.0599976,138.6799927,43.17836761,92.81999969,84.49949646,130.9100037,152.4900055,32.71041489,55.00749969,147.1999969,110.8000031,139.9900055,43.48197174,93.30000305,82.61650085,127.5899963,149.0899963,32.14693451,54.09999847,144.8399963,109.6399994,135.6600037,42.40986633,92.66000366,83.74949646,130.8000031,151.8500061,32.7032814,54.17649841,145.6199951,110.2699966,135.9199982,42.46679306,92.86000061,132264000,4999600,2236700,5860220,31004000,6900000,11144300,24238700,26065315,6126900
30/11/2018,84.50849915,118.215477,141.2366638,26.82651901,55.28209686,125.3658066,93.31455231,140.0749207,34.14092636,81.25146484,84.50849915,135.6699982,154.8800049,33.08844376,55.48249817,146.8999939,111.1900024,140.6100006,43.86148071,94.51000214,84.80000305,135.9700012,155.3200073,33.13124084,55.48249817,147,111.3199997,140.9700012,43.88994217,94.65000153,83.32499695,129.8399963,149.7899933,32.54636383,54.1590004,145.1000061,109.5800018,137.3600006,42.96015167,92.75,83.97499847,130.0500031,149.8899994,32.67475128,54.78150177,145.3399963,109.8499985,138.2599945,43.02656555,93.18000031,115236000,8458200,2534900,9631179,59668000,12517600,18652700,25732600,45054495,16291800
03/12/2018,88.61799622,121.0735092,147.92099,26.87856293,55.61638641,124.7769623,94.19577026,140.5531006,33.96367645,80.22839355,88.61799622,138.9499969,162.2100067,33.15263748,55.81800079,146.2100067,112.2399979,141.0899963,43.63377762,93.31999969,88.91699982,142.4100037,164.3699951,33.15977097,56.75,146.6300049,112.8899994,143.6799927,44.00379562,94.66999817,86.5,138.5299988,161.1300049,32.82453537,55.58649826,144.9400024,111.7399979,140.7599945,43.41556168,92.26000214,88.47299957,141.8800049,161.9900055,33.05991364,56.60800171,145.5700073,112.3799973,143,43.99430847,94.66999817,137246000,9365800,5132000,7957472,57532000,8827200,16034500,24819200,26771178,13934700
04/12/2018,83.41999817,112.6824341,138.2364807,27.15036011,52.93161774,124.6233597,89.9912262,137.4051208,33.33595657,80.21977997,83.41999817,129.3200073,151.5899963,33.48787308,53.12350082,146.0299988,107.2300034,137.9299927,42.82732391,93.30999756,88.51699829,138.0800018,161,33.78744888,55.7120018,148.9900055,111.5999985,143.3899994,44.08918381,94.86000061,83.25,129.0399933,151.3099976,33.18117142,53.03900146,145.8200073,106.7300034,137.1600037,42.79886246,93.16999817,87.80000305,138.0800018,160.9400024,33.31668854,55.6495018,146.3200073,111.5999985,140.7299957,43.86148071,93.48999786,173890000,8113400,3549300,12366481,45630000,9803500,23555900,30307400,28703898,11123600
06/12/2018,84.95950317,111.85466,140.7898254,27.12144089,53.70929718,124.5209427,88.27915955,139.0986633,33.21779251,80.42612457,84.95950317,128.3699951,154.3899994,33.45220947,53.90399933,145.9100037,105.1900024,139.6300049,42.67552185,93.55000305,85.05249786,128.6900024,154.4900055,33.80884552,53.97100067,146.4499969,105.3600006,139.6999969,42.685009,93.62999725,80.49250031,124.0500031,146.5700073,32.87446594,52.12400055,142.7899933,102.8799973,133.6699982,41.3852005,91.08000183,80.74349976,125.2200012,147.6999969,33.48787308,52.25,144.5,105.0100021,133.8200073,42.29601669,92.69999695,175788000,6595200,4595900,10213430,47436000,11572500,27213900,28218100,32188528,14199200
07/12/2018,81.45649719,107.6547775,134.2879181,27.15613556,52.13998413,124.1112671,86.68460083,136.8970642,32.4349823,79.48044586,81.45649719,123.5500031,147.2599945,33.49500656,52.32899857,145.4299927,103.2900009,137.4199982,41.66983032,92.44999695,85.94650269,129.9799957,154.7200012,33.73751831,54.25149918,147.3399963,106.9800034,140.8699951,42.63756943,93.77999878,81.27300262,122.75,146.3099976,33.00998688,51.96849823,144.1199951,102.9100037,136.6600037,41.44212341,92.13999939,85.25350189,129.1000061,153.6000061,33.43081284,53.61149979,145.4900055,105.1600037,139.25,42.52371979,93.58999634,151522000,6413700,3005600,6467286,42682000,9444500,19248600,21195500,27963885,7996800
10/12/2018,82.05149841,107.515358,134.0782013,27.17926598,52.46879578,123.9662018,85.06489563,141.3102112,32.78946304,79.97906494,82.05149841,123.3899994,147.0299988,33.52353668,52.6590004,145.2599945,101.3600006,141.8500061,42.12523651,93.02999878,82.89949799,124.3700027,148.1499939,33.6305275,52.97999954,145.8800049,103.4899979,143.0500031,42.27703857,93.40000153,79.54350281,121.1600037,143.8500061,32.81027222,51.65000153,142.3800049,99.27999878,139.0099945,40.86337662,91.37000275,81.19200134,122.4100037,145.7799988,33.38088226,52.14699936,145.3899994,102.8700027,139.6000061,41.87855911,93.25,149896000,5970900,1791400,7104775,33652000,6848100,23636400,26422200,26187895,9307600
11/12/2018,82.16200256,107.3846512,134.0508423,27.11566544,52.89076614,125.0244598,84.23403168,141.5393219,32.50144958,80.73563385,82.16200256,123.2399979,147,33.4450798,53.08250046,146.5,100.3700027,142.0800018,41.75521851,93.91000366,83.97350311,127.9800034,151.8699951,33.64479446,53.52000046,148.2100067,103.6600037,143.8800049,42.22960281,94.51999664,80.98000336,122.25,145.9400024,33.28102875,52.50500107,145.7899933,100.2099991,141.1000061,41.33776093,93.40000153,83.90000153,127.1800003,150.2899933,33.58060074,53.34700012,146.2899933,103.1299973,143.8800049,41.82163239,93.72000122,124894000,4449900,1818800,7281427,33852000,9857400,16860700,20300300,23904931,8743800
12/12/2018,83.17700195,109.2406235,135.0904083,27.11566544,53.49258423,125.5364914,84.77953339,143.9501038,32.61221695,80.83879852,83.17700195,125.3700027,148.1399994,33.4450798,53.68650055,147.1000061,101.0199966,144.5,41.89753342,94.02999878,85.24949646,127.9700012,151.5899963,33.77318192,54.58649826,148.4900055,102.9000015,147.1900024,42.55218124,94.55000305,83.0134964,125.0999985,148,33.39514923,53.5984993,147,100.0599976,142.5099945,41.88804626,93.09999847,83.44999695,125.7399979,150.1399994,33.53067017,53.85400009,147,101.6600037,143.0800018,42.07780075,94.20999908,131960000,5544100,1863500,9518879,28960000,8869200,22621500,23696900,20180938,9644000
13/12/2018,82.91899872,109.7024384,135.2454376,27.15036011,53.48311615,126.1680069,84.86347198,144.4581757,32.91501617,82.95368195,82.91899872,125.9000015,148.3099976,33.48787308,53.67699814,147.8399963,101.1200027,145.0099945,42.28652954,96.48999786,84.60600281,129.1100006,150.4700012,33.71612167,54.42100143,148.5899963,101.9700012,145.8500061,42.59962082,96.79000092,82.07499695,125.0400009,147.7700043,33.37375259,53.24950027,146.8000031,100.6699982,143.1900024,41.94497299,94.80000305,84,126.4499969,149.3500061,33.43794632,53.78350067,146.9600067,101.5500031,145.5700073,42.18216324,94.87000275,105426000,4544100,1733900,6210720,24986000,6008300,17250900,18148600,23613921,18541300
14/12/2018,79.59549713,110.4605103,135.8837891,27.21397209,52.3955574,113.5034332,84.16689301,143.511795,32.34636307,83.08263397,79.59549713,126.7699966,149.0099945,33.56633377,52.58549881,133,100.2900009,144.0599976,41.55597687,96.63999939,82.12850189,127.7399979,149.5099945,33.67332458,53.58599854,145.3800049,101.9400024,146.0099945,41.85958481,96.90000153,79.25,123.1500015,146.3099976,33.35948563,52.46849823,130.1999969,99.86000061,142.5099945,41.20493317,96.01999664,81.90000153,123.4199982,146.3099976,33.50927353,53.00099945,144.3399963,99.98999786,143.3399963,41.82163239,96.44999695,127344000,4483300,1967900,7477427,36358000,58140200,19879500,21785800,33024982,12657300
